Date,SPX.Index,SPX.Index.return,VIX.Index,VIX.Index.return,SPJGBV.Index,SPJGBV.Index.return,TYVIX.Index,TYVIX.Index.return,AGG.US.Equity,AGG.US.Equity.return,LQD.US.Equity,LQD.US.Equity.return,HYG.US.Equity,HYG.US.Equity.return,VXHYG.Index,VXHYG.Index.return,IEF.US.Equity,IEF.US.Equity.return,VXIEF.Index,VXIEF.Index.return,V2X.Index,V2X.Index.return
3/25/91,369.83,0.006555,16.76,0.016374,,,,,,,,,,,,,,,,,,
3/26/91,376.3,0.017496,16.31,-0.02685,,,,,,,,,,,,,,,,,,
3/27/91,375.35,-0.0025,16.55,0.014715,,,,,,,,,,,,,,,,,,
3/28/91,375.22,-0.000336,16.88,0.01994,,,,,,,,,,,,,,,,,,
4/1/91,371.3,-0.010187,17.42,0.031991,,,,,,,,,,,,,,,,,,
4/2/91,379.5,0.022139,17.4,-0.001148,,,,,,,,,,,,,,,,,,
4/3/91,378.94,-0.00139,17.61,0.012069,,,,,,,,,,,,,,,,,,
4/4/91,379.77,0.002631,18.01,0.022714,,,,,,,,,,,,,,,,,,
4/5/91,375.36,-0.01159,17.63,-0.021099,,,,,,,,,,,,,,,,,,
4/8/91,378.66,0.008815,17.41,-0.012479,,,,,,,,,,,,,,,,,,
4/9/91,373.56,-0.013395,20.12,0.155658,,,,,,,,,,,,,,,,,,
4/10/91,373.15,-0.001093,19.73,-0.019384,,,,,,,,,,,,,,,,,,
4/11/91,377.63,0.012006,17.24,-0.126204,,,,,,,,,,,,,,,,,,
4/12/91,380.4,0.007335,18.45,0.070186,,,,,,,,,,,,,,,,,,
4/15/91,381.19,0.002266,16.5,-0.105691,,,,,,,,,,,,,,,,,,
4/16/91,387.62,0.016884,15.82,-0.041212,,,,,,,,,,,,,,,,,,
4/17/91,390.45,0.007336,15.47,-0.022124,,,,,,,,,,,,,,,,,,
4/18/91,388.46,-0.005097,16.26,0.051067,,,,,,,,,,,,,,,,,,
4/19/91,384.2,-0.010927,15.68,-0.03567,,,,,,,,,,,,,,,,,,
4/22/91,380.95,-0.008416,16.78,0.070153,,,,,,,,,,,,,,,,,,
4/23/91,381.76,0.002129,17.02,0.014303,,,,,,,,,,,,,,,,,,
4/24/91,382.76,0.002672,16.72,-0.017626,,,,,,,,,,,,,,,,,,
4/25/91,379.25,-0.009122,17.15,0.025718,,,,,,,,,,,,,,,,,,
4/26/91,379.02,-0.000507,17.27,0.006997,,,,,,,,,,,,,,,,,,
4/29/91,373.66,-0.013953,18.27,0.057904,,,,,,,,,,,,,,,,,,
4/30/91,375.35,0.004766,18.24,-0.001642,,,,,,,,,,,,,,,,,,
5/1/91,380.29,0.013165,17.77,-0.025768,,,,,,,,,,,,,,,,,,
5/2/91,380.52,0.000643,17.52,-0.014069,,,,,,,,,,,,,,,,,,
5/3/91,380.8,0.000854,17.24,-0.015982,,,,,,,,,,,,,,,,,,
5/6/91,380.08,-0.001225,17.92,0.039443,,,,,,,,,,,,,,,,,,
5/7/91,377.32,-0.00677,17.46,-0.02567,,,,,,,,,,,,,,,,,,
5/8/91,378.51,0.003165,17.78,0.018328,,,,,,,,,,,,,,,,,,
5/9/91,383.25,0.013005,17.17,-0.034308,,,,,,,,,,,,,,,,,,
5/10/91,375.74,-0.019423,17.54,0.021549,,,,,,,,,,,,,,,,,,
5/13/91,376.76,0.002994,17.66,0.006842,,,,,,,,,,,,,,,,,,
5/14/91,371.62,-0.013552,18,0.019253,,,,,,,,,,,,,,,,,,
5/15/91,368.57,-0.008075,18.38,0.021111,,,,,,,,,,,,,,,,,,
5/16/91,372.19,0.01001,17.24,-0.062024,,,,,,,,,,,,,,,,,,
5/17/91,372.39,0.001047,16.64,-0.034803,,,,,,,,,,,,,,,,,,
5/20/91,372.28,-7.20E-05,17.1,0.027644,,,,,,,,,,,,,,,,,,
5/21/91,375.35,0.008337,16.07,-0.060234,,,,,,,,,,,,,,,,,,
5/22/91,376.19,0.002269,16.16,0.0056,,,,,,,,,,,,,,,,,,
5/23/91,374.97,-0.003237,16.11,-0.003094,,,,,,,,,,,,,,,,,,
5/24/91,377.49,0.007015,15.23,-0.054624,,,,,,,,,,,,,,,,,,
5/28/91,381.94,0.012099,15.67,0.02889,,,,,,,,,,,,,,,,,,
5/29/91,382.79,0.002254,15.9,0.014678,,,,,,,,,,,,,,,,,,
5/30/91,386.96,0.010932,16.02,0.007547,,,,,,,,,,,,,,,,,,
5/31/91,389.83,0.007596,15.93,-0.005618,,,,,,,,,,,,,,,,,,
6/3/91,388.06,-0.004211,16.87,0.059008,,,,,,,,,,,,,,,,,,
6/4/91,387.74,-0.000714,16.17,-0.041494,,,,,,,,,,,,,,,,,,
6/5/91,385.09,-0.00682,16.4,0.014224,,,,,,,,,,,,,,,,,,
6/6/91,383.63,-0.003723,16.93,0.032317,,,,,,,,,,,,,,,,,,
6/7/91,379.43,-0.010934,16.98,0.002953,,,,,,,,,,,,,,,,,,
6/10/91,378.57,-0.001957,17.47,0.028857,,,,,,,,,,,,,,,,,,
6/11/91,381.05,0.006752,17.32,-0.008586,,,,,,,,,,,,,,,,,,
6/12/91,376.65,-0.011545,17.72,0.023095,,,,,,,,,,,,,,,,,,
6/13/91,377.63,0.002687,16.99,-0.041196,,,,,,,,,,,,,,,,,,
6/14/91,382.29,0.012341,15.98,-0.059447,,,,,,,,,,,,,,,,,,
6/17/91,380.13,-0.005617,15.5,-0.030038,,,,,,,,,,,,,,,,,,
6/18/91,378.59,-0.003963,16.14,0.04129,,,,,,,,,,,,,,,,,,
6/19/91,375.09,-0.009238,17.44,0.080545,,,,,,,,,,,,,,,,,,
6/20/91,375.42,0.000891,16.75,-0.039564,,,,,,,,,,,,,,,,,,
6/21/91,377.75,0.006206,16.51,-0.014328,,,,,,,,,,,,,,,,,,
6/24/91,370.94,-0.017494,18.28,0.107208,,,,,,,,,,,,,,,,,,
6/25/91,370.65,-0.000737,17.85,-0.023523,,,,,,,,,,,,,,,,,,
6/26/91,371.59,0.002564,17.98,0.007283,,,,,,,,,,,,,,,,,,
6/27/91,374.4,0.007568,17.87,-0.006118,,,,,,,,,,,,,,,,,,
6/28/91,371.16,-0.008385,19.55,0.094012,,,,,,,,,,,,,,,,,,
7/1/91,377.92,0.018251,18.64,-0.046547,,,,,,,,,,,,,,,,,,
7/2/91,377.47,-0.001191,17.63,-0.054185,,,,,,,,,,,,,,,,,,
7/3/91,373.33,-0.010566,19.47,0.104368,,,,,,,,,,,,,,,,,,
7/5/91,374.08,0.002178,18.35,-0.057524,,,,,,,,,,,,,,,,,,
7/8/91,377.94,0.010331,20.29,0.105722,,,,,,,,,,,,,,,,,,
7/9/91,376.11,-0.004745,19.76,-0.026121,,,,,,,,,,,,,,,,,,
7/10/91,375.74,-0.000981,19.19,-0.028846,,,,,,,,,,,,,,,,,,
7/11/91,376.97,0.003276,17.39,-0.093799,,,,,,,,,,,,,,,,,,
7/12/91,380.25,0.008701,18.29,0.051754,,,,,,,,,,,,,,,,,,
7/15/91,382.39,0.005806,17.78,-0.027884,,,,,,,,,,,,,,,,,,
7/16/91,381.54,-0.002196,17.49,-0.01631,,,,,,,,,,,,,,,,,,
7/17/91,381.18,-0.000891,17.52,0.001715,,,,,,,,,,,,,,,,,,
7/18/91,385.37,0.010992,15.77,-0.099886,,,,,,,,,,,,,,,,,,
7/19/91,384.22,-0.00297,15.5,-0.017121,,,,,,,,,,,,,,,,,,
7/22/91,382.88,-0.003447,16.9,0.090323,,,,,,,,,,,,,,,,,,
7/23/91,379.42,-0.00903,16.58,-0.018935,,,,,,,,,,,,,,,,,,
7/24/91,378.64,-0.002049,16.41,-0.010253,,,,,,,,,,,,,,,,,,
7/25/91,380.96,0.006174,15.74,-0.040829,,,,,,,,,,,,,,,,,,
7/26/91,380.93,-1.60E-05,15.45,-0.018424,,,,,,,,,,,,,,,,,,
7/29/91,383.15,0.006014,15.67,0.014239,,,,,,,,,,,,,,,,,,
7/30/91,386.69,0.009508,15.47,-0.012763,,,,,,,,,,,,,,,,,,
7/31/91,387.81,0.002902,15.18,-0.018746,,,,,,,,,,,,,,,,,,
8/1/91,387.12,-0.001727,15.47,0.019104,,,,,,,,,,,,,,,,,,
8/2/91,387.18,0.000294,15.26,-0.013575,,,,,,,,,,,,,,,,,,
8/5/91,385.06,-0.005076,15.92,0.04325,,,,,,,,,,,,,,,,,,
8/6/91,390.62,0.014929,15.54,-0.023869,,,,,,,,,,,,,,,,,,
8/7/91,390.56,0.000245,15.56,0.001287,,,,,,,,,,,,,,,,,,
8/8/91,389.32,-0.003019,15.98,0.026992,,,,,,,,,,,,,,,,,,
8/9/91,387.12,-0.005323,15.45,-0.033166,,,,,,,,,,,,,,,,,,
8/12/91,388.02,0.002594,15.26,-0.012298,,,,,,,,,,,,,,,,,,
8/13/91,389.62,0.004176,14.73,-0.034731,,,,,,,,,,,,,,,,,,
8/14/91,389.9,0.000863,15.09,0.02444,,,,,,,,,,,,,,,,,,
8/15/91,389.33,-0.001393,15.19,0.006627,,,,,,,,,,,,,,,,,,
8/16/91,385.58,-0.00948,16.01,0.053983,,,,,,,,,,,,,,,,,,
8/19/91,376.47,-0.023435,21.19,0.323548,,,,,,,,,,,,,,,,,,
8/20/91,379.43,0.007888,18.86,-0.109958,,,,,,,,,,,,,,,,,,
8/21/91,390.59,0.029436,15.62,-0.171792,,,,,,,,,,,,,,,,,,
8/22/91,391.33,0.001914,14.59,-0.065941,,,,,,,,,,,,,,,,,,
8/23/91,394.17,0.007263,14.41,-0.012337,,,,,,,,,,,,,,,,,,
8/26/91,393.85,-0.000474,14.81,0.027759,,,,,,,,,,,,,,,,,,
8/27/91,393.06,-0.001778,15.46,0.043889,,,,,,,,,,,,,,,,,,
8/28/91,396.64,0.009177,15.31,-0.009702,,,,,,,,,,,,,,,,,,
8/29/91,396.47,-0.000415,14.82,-0.032005,,,,,,,,,,,,,,,,,,
8/30/91,395.43,-0.002347,14.46,-0.024291,,,,,,,,,,,,,,,,,,
9/3/91,392.15,-0.008159,16.57,0.14592,,,,,,,,,,,,,,,,,,
9/4/91,389.97,-0.005495,17.18,0.036814,,,,,,,,,,,,,,,,,,
9/5/91,389.14,-0.002099,17.31,0.007567,,,,,,,,,,,,,,,,,,
9/6/91,389.1,-8.00E-05,16.76,-0.031774,,,,,,,,,,,,,,,,,,
9/9/91,388.57,-0.000996,17.73,0.057876,,,,,,,,,,,,,,,,,,
9/10/91,384.56,-0.009973,18.22,0.027637,,,,,,,,,,,,,,,,,,
9/11/91,385.09,0.001384,17.96,-0.01427,,,,,,,,,,,,,,,,,,
9/12/91,387.34,0.005865,16.21,-0.097439,,,,,,,,,,,,,,,,,,
9/13/91,383.59,-0.009649,17.88,0.103023,,,,,,,,,,,,,,,,,,
9/16/91,385.78,0.006123,17.82,-0.003356,,,,,,,,,,,,,,,,,,
9/17/91,385.5,-0.000642,17.68,-0.007856,,,,,,,,,,,,,,,,,,
9/18/91,386.94,0.003738,17.56,-0.006787,,,,,,,,,,,,,,,,,,
9/19/91,387.56,0.001615,17.56,0,,,,,,,,,,,,,,,,,,
9/20/91,387.92,0.00111,17.08,-0.027335,,,,,,,,,,,,,,,,,,
9/23/91,385.92,-0.005145,16.38,-0.040984,,,,,,,,,,,,,,,,,,
9/24/91,387.71,0.005037,16.04,-0.020757,,,,,,,,,,,,,,,,,,
9/25/91,386.88,-0.002086,15.68,-0.022444,,,,,,,,,,,,,,,,,,
9/26/91,386.49,-0.001008,15.35,-0.021046,,,,,,,,,,,,,,,,,,
9/27/91,385.9,-0.001521,16.31,0.062541,,,,,,,,,,,,,,,,,,
9/30/91,387.86,0.005343,15.85,-0.028204,,,,,,,,,,,,,,,,,,
10/1/91,389.2,0.003493,14.81,-0.065615,,,,,,,,,,,,,,,,,,
10/2/91,388.26,-0.002414,15.81,0.067522,,,,,,,,,,,,,,,,,,
10/3/91,384.47,-0.00974,17.04,0.077799,,,,,,,,,,,,,,,,,,
10/4/91,381.24,-0.007903,15.63,-0.082746,,,,,,,,,,,,,,,,,,
10/7/91,379.5,-0.004502,18.58,0.18874,,,,,,,,,,,,,,,,,,
10/8/91,380.67,0.003159,17.81,-0.041442,,,,,,,,,,,,,,,,,,
10/9/91,376.8,-0.010164,18.54,0.040988,,,,,,,,,,,,,,,,,,
10/10/91,380.55,0.009954,17.8,-0.039914,,,,,,,,,,,,,,,,,,
10/11/91,381.45,0.002533,17.6,-0.011236,,,,,,,,,,,,,,,,,,
10/14/91,386.47,0.01316,16.71,-0.050568,,,,,,,,,,,,,,,,,,
10/15/91,391.01,0.011788,16.22,-0.029324,,,,,,,,,,,,,,,,,,
10/16/91,392.8,0.004592,14.85,-0.084464,,,,,,,,,,,,,,,,,,
10/17/91,391.92,-0.002204,16.32,0.09899,,,,,,,,,,,,,,,,,,
10/18/91,392.5,0.00148,15.87,-0.027574,,,,,,,,,,,,,,,,,,
10/21/91,390.02,-0.006266,16.66,0.049779,,,,,,,,,,,,,,,,,,
10/22/91,387.83,-0.005605,16.55,-0.006603,,,,,,,,,,,,,,,,,,
10/23/91,387.94,0.000284,16.26,-0.017523,,,,,,,,,,,,,,,,,,
10/24/91,385.07,-0.007396,15.62,-0.03936,,,,,,,,,,,,,,,,,,
10/25/91,384.2,-0.002203,15.75,0.008323,,,,,,,,,,,,,,,,,,
10/28/91,389.52,0.014065,15.45,-0.019048,,,,,,,,,,,,,,,,,,
10/29/91,391.48,0.005276,15.55,0.006472,,,,,,,,,,,,,,,,,,
10/30/91,392.96,0.003781,15.46,-0.005788,,,,,,,,,,,,,,,,,,
10/31/91,392.46,-0.001263,15.48,0.001294,,,,,,,,,,,,,,,,,,
11/1/91,391.32,-0.002865,15.6,0.007752,,,,,,,,,,,,,,,,,,
11/4/91,390.28,-0.001846,16.35,0.048077,,,,,,,,,,,,,,,,,,
11/5/91,388.71,-0.003505,16.48,0.007951,,,,,,,,,,,,,,,,,,
11/6/91,389.97,0.003498,16.47,-0.000607,,,,,,,,,,,,,,,,,,
11/7/91,393.72,0.009755,15.97,-0.030358,,,,,,,,,,,,,,,,,,
11/8/91,392.89,-0.001626,15.43,-0.033813,,,,,,,,,,,,,,,,,,
11/11/91,393.12,0.000585,14.89,-0.034997,,,,,,,,,,,,,,,,,,
11/12/91,396.74,0.009278,14.04,-0.057085,,,,,,,,,,,,,,,,,,
11/13/91,397.41,0.001794,13.95,-0.00641,,,,,,,,,,,,,,,,,,
11/14/91,397.15,-0.000552,13.96,0.000717,,,,,,,,,,,,,,,,,,
11/15/91,382.62,-0.036579,21.18,0.517192,,,,,,,,,,,,,,,,,,
11/18/91,385.24,0.007185,18.28,-0.136922,,,,,,,,,,,,,,,,,,
11/19/91,379.42,-0.015067,20.34,0.112691,,,,,,,,,,,,,,,,,,
11/20/91,378.53,-0.002281,20.4,0.00295,,,,,,,,,,,,,,,,,,
11/21/91,380.06,0.004053,19.11,-0.063235,,,,,,,,,,,,,,,,,,
11/22/91,376.14,-0.010031,21.2,0.109367,,,,,,,,,,,,,,,,,,
11/25/91,375.34,-0.001884,21.92,0.033962,,,,,,,,,,,,,,,,,,
11/26/91,377.96,0.006989,19.8,-0.096715,,,,,,,,,,,,,,,,,,
11/27/91,376.55,-0.003582,19.84,0.00202,,,,,,,,,,,,,,,,,,
11/29/91,375.22,-0.003457,20.26,0.021169,,,,,,,,,,,,,,,,,,
12/2/91,381.4,0.016852,20.18,-0.003949,,,,,,,,,,,,,,,,,,
12/3/91,380.96,-0.000928,19.7,-0.023786,,,,,,,,,,,,,,,,,,
12/4/91,380.07,-0.002265,19.54,-0.008122,,,,,,,,,,,,,,,,,,
12/5/91,377.4,-0.006971,20.19,0.033265,,,,,,,,,,,,,,,,,,
12/6/91,379.09,0.004492,19.04,-0.056959,,,,,,,,,,,,,,,,,,
12/9/91,378.26,-0.002032,19.74,0.036765,,,,,,,,,,,,,,,,,,
12/10/91,377.9,-0.000623,19.89,0.007599,,,,,,,,,,,,,,,,,,
12/11/91,377.7,-0.000518,20.57,0.034188,,,,,,,,,,,,,,,,,,
12/12/91,381.55,0.01022,19.08,-0.072436,,,,,,,,,,,,,,,,,,
12/13/91,384.47,0.007658,17.88,-0.062893,,,,,,,,,,,,,,,,,,
12/16/91,384.46,1.80E-05,17.62,-0.014541,,,,,,,,,,,,,,,,,,
12/17/91,382.74,-0.00434,18.12,0.028377,,,,,,,,,,,,,,,,,,
12/18/91,383.48,0.001937,17.78,-0.018764,,,,,,,,,,,,,,,,,,
12/19/91,382.52,-0.002492,17.96,0.010124,,,,,,,,,,,,,,,,,,
12/20/91,387.04,0.01184,17.65,-0.017261,,,,,,,,,,,,,,,,,,
12/23/91,396.82,0.02528,16.61,-0.058924,,,,,,,,,,,,,,,,,,
12/24/91,399.33,0.006952,15.67,-0.056592,,,,,,,,,,,,,,,,,,
12/26/91,404.84,0.013862,15.44,-0.014678,,,,,,,,,,,,,,,,,,
12/27/91,406.46,0.004259,15.7,0.016839,,,,,,,,,,,,,,,,,,
12/30/91,415.14,0.021363,17.63,0.12293,,,,,,,,,,,,,,,,,,
12/31/91,417.09,0.004699,19.31,0.095292,,,,,,,,,,,,,,,,,,
1/2/92,417.26,0.000429,18.95,-0.018643,,,,,,,,,,,,,,,,,,
1/3/92,419.34,0.005003,18.75,-0.010554,,,,,,,,,,,,,,,,,,
1/6/92,417.96,-0.002878,18.96,0.0112,,,,,,,,,,,,,,,,,,
1/7/92,417.4,-0.001299,19.23,0.014241,,,,,,,,,,,,,,,,,,
1/8/92,418.1,0.001677,18.72,-0.026521,,,,,,,,,,,,,,,,,,
1/9/92,417.61,-0.00111,18.96,0.012821,,,,,,,,,,,,,,,,,,
1/10/92,415.1,-0.006008,18.45,-0.026899,,,,,,,,,,,,,,,,,,
1/13/92,414.34,-0.001808,18.01,-0.023848,,,,,,,,,,,,,,,,,,
1/14/92,420.44,0.014753,17.01,-0.055525,,,,,,,,,,,,,,,,,,
1/15/92,420.77,0.00086,17.39,0.02234,,,,,,,,,,,,,,,,,,
1/16/92,418.21,-0.00605,17.64,0.014376,,,,,,,,,,,,,,,,,,
1/17/92,418.86,0.001614,16.32,-0.07483,,,,,,,,,,,,,,,,,,
1/20/92,416.36,-0.005969,16.42,0.006127,,,,,,,,,,,,,,,,,,
1/21/92,412.64,-0.008912,17.92,0.091352,,,,,,,,,,,,,,,,,,
1/22/92,418.13,0.013305,16.75,-0.06529,,,,,,,,,,,,,,,,,,
1/23/92,414.96,-0.007567,16.46,-0.017313,,,,,,,,,,,,,,,,,,
1/24/92,415.48,0.001259,16.24,-0.013366,,,,,,,,,,,,,,,,,,
1/27/92,414.99,-0.000989,16.67,0.026478,,,,,,,,,,,,,,,,,,
1/28/92,414.96,6.50E-05,17.67,0.059988,,,,,,,,,,,,,,,,,,
1/29/92,410.34,-0.011059,17.62,-0.00283,,,,,,,,,,,,,,,,,,
1/30/92,411.63,0.003152,17.49,-0.007378,,,,,,,,,,,,,,,,,,
1/31/92,408.79,-0.006843,17.4,-0.005146,,,,,,,,,,,,,,,,,,
2/3/92,409.53,0.002081,18.2,0.045977,,,,,,,,,,,,,,,,,,
2/4/92,413.85,0.010941,17.96,-0.013187,,,,,,,,,,,,,,,,,,
2/5/92,413.84,0.000377,18.22,0.014477,,,,,,,,,,,,,,,,,,
2/6/92,413.82,0.000225,18.79,0.031284,,,,,,,,,,,,,,,,,,
2/7/92,411.09,-0.006403,18.51,-0.014902,,,,,,,,,,,,,,,,,,
2/10/92,413.77,0.00701,18.56,0.002701,,,,,,,,,,,,,,,,,,
2/11/92,413.76,8.50E-05,17.7,-0.046336,,,,,,,,,,,,,,,,,,
2/12/92,417.13,0.008197,17.37,-0.018644,,,,,,,,,,,,,,,,,,
2/13/92,413.69,-0.008184,17.45,0.004606,,,,,,,,,,,,,,,,,,
2/14/92,412.48,-0.00258,17.03,-0.024069,,,,,,,,,,,,,,,,,,
2/18/92,407.38,-0.012309,18.22,0.069877,,,,,,,,,,,,,,,,,,
2/19/92,408.26,0.002192,17.16,-0.058178,,,,,,,,,,,,,,,,,,
2/20/92,413.9,0.013886,16.72,-0.025641,,,,,,,,,,,,,,,,,,
2/21/92,411.46,-0.005893,16.87,0.008971,,,,,,,,,,,,,,,,,,
2/24/92,412.27,0.002219,17.13,0.015412,,,,,,,,,,,,,,,,,,
2/25/92,410.45,-0.004148,16.35,-0.045534,,,,,,,,,,,,,,,,,,
2/26/92,415.35,0.011939,16.64,0.017737,,,,,,,,,,,,,,,,,,
2/27/92,413.86,-0.00354,16.51,-0.007813,,,,,,,,,,,,,,,,,,
2/28/92,412.7,-0.00278,16.68,0.010297,,,,,,,,,,,,,,,,,,
3/2/92,412.45,-0.000279,16.88,0.01199,,,,,,,,,,,,,,,,,,
3/3/92,412.85,0.001304,17.26,0.022512,,,,,,,,,,,,,,,,,,
3/4/92,409.33,-0.008464,17.89,0.036501,,,,,,,,,,,,,,,,,,
3/5/92,406.51,-0.006829,18.47,0.03242,,,,,,,,,,,,,,,,,,
3/6/92,404.44,-0.0049,19.75,0.069302,,,,,,,,,,,,,,,,,,
3/9/92,405.21,0.002114,19.68,-0.003544,,,,,,,,,,,,,,,,,,
3/10/92,406.89,0.004285,18.68,-0.050813,,,,,,,,,,,,,,,,,,
3/11/92,404.03,-0.007014,19.79,0.059422,,,,,,,,,,,,,,,,,,
3/12/92,403.89,-0.000328,19.72,-0.003537,,,,,,,,,,,,,,,,,,
3/13/92,405.84,0.00486,18.35,-0.069473,,,,,,,,,,,,,,,,,,
3/16/92,406.39,0.001402,18.46,0.005995,,,,,,,,,,,,,,,,,,
3/17/92,409.58,0.007948,16.79,-0.090466,,,,,,,,,,,,,,,,,,
3/18/92,409.15,-0.001047,16.69,-0.005956,,,,,,,,,,,,,,,,,,
3/19/92,409.8,0.001608,16.52,-0.010186,,,,,,,,,,,,,,,,,,
3/20/92,411.3,0.00367,16.82,0.01816,,,,,,,,,,,,,,,,,,
3/23/92,409.91,-0.003371,16.73,-0.005351,,,,,,,,,,,,,,,,,,
3/24/92,408.88,-0.002507,16.32,-0.024507,,,,,,,,,,,,,,,,,,
3/25/92,407.52,-0.002808,16.19,-0.007966,,,,,,,,,,,,,,,,,,
3/26/92,407.86,0.000868,16.29,0.006177,,,,,,,,,,,,,,,,,,
3/27/92,403.5,-0.01067,16.02,-0.016575,,,,,,,,,,,,,,,,,,
3/30/92,403,-0.001006,15.97,-0.003121,,,,,,,,,,,,,,,,,,
3/31/92,403.69,0.001752,16.18,0.01315,,,,,,,,,,,,,,,,,,
4/1/92,404.23,0.001371,16.48,0.018541,,,,,,,,,,,,,,,,,,
4/2/92,400.5,-0.009196,17.06,0.035194,,,,,,,,,,,,,,,,,,
4/3/92,401.55,0.002701,16.72,-0.01993,,,,,,,,,,,,,,,,,,
4/6/92,405.59,0.010499,16.72,0,,,,,,,,,,,,,,,,,,
4/7/92,398.06,-0.018523,18.81,0.125,,,,,,,,,,,,,,,,,,
4/8/92,394.5,-0.008943,20.15,0.071239,,,,,,,,,,,,,,,,,,
4/9/92,400.64,0.015649,17.89,-0.112159,,,,,,,,,,,,,,,,,,
4/10/92,404.29,0.009203,16.85,-0.058133,,,,,,,,,,,,,,,,,,
4/13/92,406.08,0.004449,16.99,0.008309,,,,,,,,,,,,,,,,,,
4/14/92,412.39,0.015539,15.98,-0.059447,,,,,,,,,,,,,,,,,,
4/15/92,416.28,0.009433,15.15,-0.05194,,,,,,,,,,,,,,,,,,
4/16/92,416.05,-0.000518,14.85,-0.019802,,,,,,,,,,,,,,,,,,
4/20/92,410.16,-0.014048,15.93,0.072727,,,,,,,,,,,,,,,,,,
4/21/92,410.26,0.000271,16.53,0.037665,,,,,,,,,,,,,,,,,,
4/22/92,409.81,-0.001097,15.96,-0.034483,,,,,,,,,,,,,,,,,,
4/23/92,411.6,0.004382,15.83,-0.008145,,,,,,,,,,,,,,,,,,
4/24/92,409.02,-0.006212,15.71,-0.007581,,,,,,,,,,,,,,,,,,
4/27/92,408.45,-0.001224,16.49,0.04965,,,,,,,,,,,,,,,,,,
4/28/92,409.11,0.001799,16.24,-0.015161,,,,,,,,,,,,,,,,,,
4/29/92,412.02,0.007114,15.95,-0.017857,,,,,,,,,,,,,,,,,,
4/30/92,414.95,0.007117,15.53,-0.026332,,,,,,,,,,,,,,,,,,
5/1/92,412.53,-0.005818,16.61,0.069543,,,,,,,,,,,,,,,,,,
5/4/92,416.91,0.011121,16.92,0.018663,,,,,,,,,,,,,,,,,,
5/5/92,416.84,-5.00E-06,16.66,-0.015366,,,,,,,,,,,,,,,,,,
5/6/92,416.79,-3.00E-05,16.81,0.009004,,,,,,,,,,,,,,,,,,
5/7/92,415.85,-0.001343,16.54,-0.016062,,,,,,,,,,,,,,,,,,
5/8/92,416.05,0.000516,15.65,-0.053809,,,,,,,,,,,,,,,,,,
5/11/92,418.49,0.006306,15.17,-0.030671,,,,,,,,,,,,,,,,,,
5/12/92,416.29,-0.005196,15.68,0.033619,,,,,,,,,,,,,,,,,,
5/13/92,416.45,0.000455,15.19,-0.03125,,,,,,,,,,,,,,,,,,
5/14/92,413.14,-0.007869,15.49,0.01975,,,,,,,,,,,,,,,,,,
5/15/92,410.09,-0.006871,14.82,-0.043254,,,,,,,,,,,,,,,,,,
5/18/92,412.81,0.007027,14.62,-0.013495,,,,,,,,,,,,,,,,,,
5/19/92,416.37,0.008668,13.57,-0.071819,,,,,,,,,,,,,,,,,,
5/20/92,415.39,-0.002299,13.62,0.003685,,,,,,,,,,,,,,,,,,
5/21/92,412.6,-0.006708,13.92,0.022026,,,,,,,,,,,,,,,,,,
5/22/92,414.02,0.003667,13.73,-0.013649,,,,,,,,,,,,,,,,,,
5/26/92,411.41,-0.006044,14.92,0.086672,,,,,,,,,,,,,,,,,,
5/27/92,412.17,0.001881,13.99,-0.062332,,,,,,,,,,,,,,,,,,
5/28/92,416.74,0.011163,13.77,-0.015726,,,,,,,,,,,,,,,,,,
5/29/92,415.35,-0.003308,13.86,0.006536,,,,,,,,,,,,,,,,,,
6/1/92,417.3,0.00503,14.43,0.041126,,,,,,,,,,,,,,,,,,
6/2/92,413.5,-0.008784,14.57,0.009702,,,,,,,,,,,,,,,,,,
6/3/92,414.59,0.002669,14.35,-0.0151,,,,,,,,,,,,,,,,,,
6/4/92,413.26,-0.003084,13.66,-0.048084,,,,,,,,,,,,,,,,,,
6/5/92,413.48,0.00054,14.65,0.072474,,,,,,,,,,,,,,,,,,
6/8/92,413.36,-0.000175,15.19,0.03686,,,,,,,,,,,,,,,,,,
6/9/92,410.06,-0.007572,15.97,0.05135,,,,,,,,,,,,,,,,,,
6/10/92,407.25,-0.006841,16.62,0.040701,,,,,,,,,,,,,,,,,,
6/11/92,409.05,0.004442,16.29,-0.019856,,,,,,,,,,,,,,,,,,
6/12/92,409.76,0.001762,14.95,-0.082259,,,,,,,,,,,,,,,,,,
6/15/92,410.29,0.001333,14.76,-0.012709,,,,,,,,,,,,,,,,,,
6/16/92,408.32,-0.004708,15.22,0.031165,,,,,,,,,,,,,,,,,,
6/17/92,402.26,-0.014838,18.08,0.187911,,,,,,,,,,,,,,,,,,
6/18/92,400.96,-0.003202,18.2,0.006637,,,,,,,,,,,,,,,,,,
6/19/92,403.67,0.006769,16.31,-0.103846,,,,,,,,,,,,,,,,,,
6/22/92,403.4,-0.000654,16.66,0.021459,,,,,,,,,,,,,,,,,,
6/23/92,404.04,0.001597,14.53,-0.127851,,,,,,,,,,,,,,,,,,
6/24/92,403.83,3.10E-05,14.4,-0.008947,,,,,,,,,,,,,,,,,,
6/25/92,403.12,-0.001735,14.4,0,,,,,,,,,,,,,,,,,,
6/26/92,403.45,0.00106,14.67,0.01875,,,,,,,,,,,,,,,,,,
