ticker,IBOXUMAE CBBT Curncy,ITRXESE CBBT Curncy,IHYG EU Equity,ERIXITSE Index,ERIXCDIG Index,IBOXHYSE CBBT Curncy,VIX Index,ERINCDHY Index,V2X Index,ITRXEBE CBBT Curncy,ERIXITEU Index,ITRXEXE CBBT Curncy,ERIXITXO Index,SPX Index,SX5E Index,TYVIX Index,IEF Equity,AGG Equity,HYG Equity,LQD Equity,TY1 Comdty,SPJGBV Index,JB1 Comdty,SRVIX Index,USFS0110 CMPN Curncy,SPX Index,SX5E Index,IEF Equity,AGG Equity,HYG Equity,LQD Equity,IHYG EU Equity,TY1 Comdty,JB1 Comdty
field,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,TOT_RETURN_INDEX_GROSS_DVDS,TOT_RETURN_INDEX_GROSS_DVDS,TOT_RETURN_INDEX_GROSS_DVDS,TOT_RETURN_INDEX_GROSS_DVDS,TOT_RETURN_INDEX_GROSS_DVDS,TOT_RETURN_INDEX_GROSS_DVDS,TOT_RETURN_INDEX_GROSS_DVDS,YLD_CNV_LAST,YLD_CNV_LAST
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-07,59.846,75.062,118.0,113.4762,110.0421,331.415,14.88,156.9226,16.4546,64.032,111.7052,286.989,189.2285,2871.68,3293.36,3.58,101.91,105.81,85.7,114.65,119.796875,1.35,150.38,70.3,3.0497,6041.5292,6733.8805,165.4562,174.583,187.5286,232.8673,168.558,3.622,0.639
2018-09-10,57.866,70.796,118.76,113.6884,110.1396,327.098,14.16,157.2564,15.8948,61.043,111.8517,280.443,189.7836,2877.13,3309.28,3.6,101.97,105.91,85.87,115.03,119.8125,1.43,150.34,70.19,3.0398,6052.9951,6766.4318,165.5536,174.748,187.9006,233.6391,169.644,3.621,0.642
2018-09-11,58.074,69.513,119.06,113.7796,110.1448,325.31,13.22,157.3583,15.786200000000001,60.915,111.8625,279.908,189.8639,2887.89,3311.66,3.52,101.6,105.73,85.89,114.77,119.5,1.38,150.41,70.13,3.072,6076.0282,6771.2982,164.9529,174.451,187.9444,233.111,170.072,3.654,0.637
2018-09-12,57.106,70.102,119.08,113.7648,110.1758,324.258,13.14,157.4537,15.3235,61.656,111.856,283.202,189.766,2888.92,3326.6,3.42,101.72,105.8,86.09,115.0,119.609375,1.33,150.44,69.72,3.056,6078.2695,6801.8458,165.1477,174.5665,188.382,233.5782,170.101,3.643,0.635
2018-09-13,55.54,67.949,116.68,113.8418,110.2542,319.112,12.37,157.8079,14.5934,59.797,111.9281,278.247,189.985,2904.18,3333.68,3.33,101.71,105.87,86.25,115.24,119.59375,1.26,150.29,69.64,3.0882,6111.975,6816.3221,165.1315,174.682,188.7321,234.0657,169.658,3.644,0.646
2018-09-14,55.828,68.441,,113.8702,110.2555,317.537,12.07,157.9443,13.8963,59.907,111.9594,281.313,189.9056,2904.98,3344.63,3.16,101.52,105.67,86.33,115.1,119.359375,1.25,150.27,69.79,3.0905,6114.5859,6838.7114,164.823,174.352,188.9072,233.7813,,3.67,0.647
2018-09-17,56.83,68.002,,113.8774,110.2115,321.1,13.68,157.7967,14.5708,60.26,111.9282,282.127,189.8709,2888.8,3346.11,3.27,101.54,105.67,86.27,115.03,119.3125,,,69.8,3.081,6080.6184,6841.7375,164.8555,174.352,188.7759,233.6391,,3.675,
2018-09-18,55.996,67.991,116.98,113.8987,110.2403,318.03,12.79,157.9478,14.356,59.667,111.9682,279.822,190.0739,2904.31,3358.46,3.37,101.12,105.44,86.26,114.56,118.984375,1.31,150.2,69.85,3.148,6113.5044,6866.9894,164.1736,173.9725,188.754,232.6845,170.094,3.71,0.652
2018-09-19,56.215,67.912,117.44,113.8951,110.2403,318.675,11.75,157.9793,13.5296,60.135,111.9414,280.159,190.0493,2907.95,3368.56,3.54,100.945,105.24,86.1,114.39,118.859375,1.31,150.16,70.01,3.155,6121.1857,6887.6407,163.8894,173.6425,188.4039,232.3392,170.763,3.724,0.655
2018-09-20,60.939,78.993,117.76,113.8255,110.2027,315.9,11.8,158.1207,13.1843,67.952,111.9351,266.411,190.0718,2930.75,3403.12,3.5,100.96,105.38,86.22,114.69,118.59375,1.27,150.18,70.18,3.159,6169.4514,6958.305,163.9138,173.8735,188.6665,232.9485,171.228,3.753,0.653
2018-09-21,61.535,78.483,117.34,113.8305,110.1677,315.979,11.68,158.164,12.8151,68.147,111.9123,264.907,190.2217,2929.67,3430.81,3.41,101.0,105.46,86.24,114.71,118.671875,1.44,150.05,69.99,3.1575,6167.3138,7014.9223,163.9787,174.0055,188.7102,232.9892,170.617,3.7439999999999998,0.663
2018-09-24,62.799,80.49,117.84,113.7273,110.1058,318.781,12.2,158.0063,13.7328,69.793,111.8423,271.143,189.7455,2919.37,3410.44,3.62,100.89,105.36,86.2,114.45,118.625,,,70.35,3.2002,6145.631,6976.368,163.8002,173.8405,188.6227,232.4611,171.344,3.749,
2018-09-25,62.256,80.549,118.32,113.7144,110.132,318.373,12.42,158.0243,13.1636,69.357,111.8552,270.408,189.6956,2915.56,3419.78,3.71,100.79,105.31,86.13,114.45,118.453125,1.5,150.02,70.5,3.184,6138.0528,7000.4241,163.6378,173.758,188.4695,232.4611,172.042,3.768,0.665
2018-09-26,61.152,80.501,118.36,113.7723,110.2064,314.445,12.89,158.3008,12.8518,67.882,111.965,269.658,189.9247,2905.97,3433.15,3.45,101.12,105.56,86.22,114.86,118.734375,1.43,150.12,69.9,3.1621,6117.8632,7027.793,164.1736,174.1705,188.6665,233.2938,172.1,3.737,0.658
2018-09-27,59.42,80.007,,113.738,110.2906,332.63,12.41,158.3552,13.171,67.038,111.997,266.006,190.1029,2914.0,3449.79,3.33,101.12,105.63,86.38,115.01,118.75,1.38,150.18,69.83,3.143,6135.9073,7061.8557,164.1736,174.286,189.0166,233.5985,,3.7359999999999998,0.653
2018-09-28,59.18,84.398,117.4,113.5532,110.2902,331.007,12.12,158.4213,14.7637,68.777,111.9246,274.973,189.48,2913.98,3399.2,3.34,101.17,105.52,86.44,114.93,118.78125,1.4,150.09,69.4,3.149,6136.1231,6958.296,164.2547,174.1045,189.1479,233.436,170.705,3.732,0.66
2018-10-01,58.074,85.48,118.62,113.4871,110.3768,325.611,12.0,158.9622,14.2333,67.374,111.9997,273.487,189.6296,2924.59,3414.16,3.4699999999999998,100.71,105.24,86.3,114.42,118.671875,1.37,150.08,69.47,3.1685,6158.5065,6988.9197,163.8395,174.0576,189.693,233.115,172.478,3.7439999999999998,0.66
2018-10-02,59.213,88.11,,113.3054,110.3086,330.234,12.05,158.6332,15.4784,69.049,111.8957,279.183,189.1173,2923.43,3388.99,3.46,100.97,105.36,86.23,114.52,118.8125,1.28,150.14,69.38,3.151,6156.2807,6937.3957,164.2625,174.256,189.5392,233.3187,,3.729,0.656
2018-10-03,59.267,84.735,,113.4921,110.3169,331.995,11.61,158.4961,14.6064,67.374,111.9817,271.196,189.7684,2925.51,3405.48,3.87,100.22,104.86,86.0,113.85,118.125,1.28,150.17,70.45,3.269,6160.6608,6971.1514,163.0423,173.4291,189.0336,231.9537,,3.8040000000000003,0.654
2018-10-04,60.52,85.467,,113.4803,110.2548,338.019,14.22,158.0477,16.0249,68.289,111.9504,277.679,189.2472,2901.61,3375.08,4.14,99.96,104.56,85.68,113.38,117.859375,1.3599999999999999,149.96,71.15,3.2775,6111.776,6908.9214,162.6194,172.9329,188.3302,230.9962,,3.833,0.669
2018-10-05,61.398,87.1,,113.371,110.1943,342.647,14.82,157.7527,16.6807,69.42,111.8903,281.537,188.942,2885.57,3345.51,4.21,99.72,104.33,85.3,112.94,117.671875,1.25,150.09,70.82,3.3195,6078.0822,6848.3905,162.2289,172.5525,187.495,230.0997,,3.854,0.66
2018-10-08,,90.043,118.62,113.2348,,,15.69,,17.6264,72.118,111.7632,290.682,188.2672,2884.43,3309.72,4.32,99.76,104.29,85.11,112.82,117.703125,,,70.81,3.3406000000000002,6075.6809,6777.064,162.294,172.4863,187.0773,229.8552,172.478,3.85,
2018-10-09,61.669,87.616,117.84,113.3097,110.1868,343.077,15.95,157.7444,16.9002,70.621,111.793,285.241,188.3776,2880.34,3321.79,4.1,99.95,104.44,85.24,113.14,117.8125,1.35,150.01,70.96,3.296,6068.8349,6801.7789,162.6031,172.7344,187.3631,230.5072,171.344,3.838,0.665
2018-10-10,65.742,88.626,,113.2892,109.9839,361.16,22.96,156.5125,18.4029,71.597,111.7556,289.682,188.0487,2785.68,3266.9,4.42,100.0,104.41,84.63,112.83,117.75,1.35,150.05,71.44,3.2716,5869.44,6691.3722,162.6844,172.6848,186.0222,229.8756,,3.8449999999999998,0.663
2018-10-11,65.729,92.97,117.82,113.041,109.974,360.914,24.98,156.53,21.2373,74.365,111.5878,296.992,187.3483,2728.37,3209.19,4.16,100.41,104.72,84.7,113.3,118.390625,1.34,150.17,71.18,3.2572,5748.7136,6573.1686,163.3514,173.1975,186.1761,230.8332,171.315,3.775,0.654
2018-10-12,64.198,92.806,,113.0689,110.0698,354.653,21.31,157.0074,20.2103,74.04,111.6452,293.345,187.8505,2767.13,3194.41,3.93,100.29,104.75,85.15,113.32,118.34375,1.29,150.12,71.51,3.2640000000000002,5830.9999,6542.8957,163.1562,173.2471,187.1652,230.8739,,3.7800000000000002,0.658
2018-10-15,66.018,92.767,117.98,113.0846,109.9834,362.036,21.3,156.6202,19.0703,74.573,111.6252,295.024,187.7992,2750.79,3210.37,3.89,100.35,104.68,85.09,113.11,118.15625,1.33,150.2,71.2,3.243,5796.7018,6575.5855,163.2538,173.1314,187.0334,230.4461,171.548,3.801,0.652
2018-10-16,63.426,89.088,118.24,113.2786,110.1068,349.783,17.62,157.3676,16.8341,72.613,111.7217,289.507,188.2495,2809.92,3257.34,3.71,100.34,104.74,85.38,113.4,118.21875,1.35,150.16,70.9,3.2615,5921.4684,6671.791,163.2376,173.2306,187.6708,231.0369,171.926,3.794,0.655
2018-10-17,64.082,89.766,118.42,113.2247,110.0754,353.532,17.4,157.175,17.0163,73.072,111.6874,290.717,188.0617,2809.21,3243.08,3.67,100.05,104.53,85.21,112.84,118.046875,1.31,150.19,70.57,3.3055,5920.2058,6642.5832,162.7658,172.8833,187.2971,229.896,172.188,3.8129999999999997,0.653
2018-10-18,67.416,94.985,,113.0289,109.9117,364.057,20.06,156.4382,18.1712,75.773,111.5822,298.86,187.6312,2768.78,3211.59,3.7800000000000002,100.23,104.46,84.85,112.84,118.140625,1.29,150.18,70.54,3.285,5835.5613,6579.7261,163.0586,172.7675,186.5058,229.896,,3.802,0.653
2018-10-19,67.518,92.428,,113.024,109.9186,366.597,19.89,156.3749,18.7838,73.63,111.6524,294.694,187.764,2767.78,3210.82,3.74,100.11,104.37,84.9,112.7,117.953125,1.29,150.22,70.49,3.297,5833.618,6578.1485,162.8634,172.6187,186.6157,229.6107,,3.823,0.651
2018-10-22,67.969,93.143,118.52,113.1498,109.9007,371.032,19.64,156.0931,19.3581,73.748,111.692,294.277,188.0395,2755.88,3190.09,3.93,100.13,104.35,84.94,112.56,118.0,1.33,150.19,70.43,3.299,5808.6831,6535.6781,162.8959,172.5856,186.7036,229.3255,172.333,3.818,0.653
2018-10-23,67.424,96.049,117.48,112.908,109.9078,369.98,20.71,156.05,21.3624,75.57,111.5546,301.229,187.2972,2740.69,3140.94,4.16,100.39,104.48,84.86,112.72,118.265625,1.34,150.29,71.12,3.2931,5776.9604,6434.9823,163.3189,172.8006,186.5278,229.6515,170.821,3.789,0.646
2018-10-24,69.702,97.417,,112.8285,109.8028,381.507,25.23,155.4402,21.9772,75.912,111.5374,299.481,187.3648,2656.1,3130.33,4.6899999999999995,100.93,104.75,84.44,112.88,118.625,1.29,150.44,71.24,3.2273,5598.6575,6413.2451,164.1974,173.2471,185.6046,229.9775,,3.749,0.635
2018-10-25,69.151,94.175,117.04,113.0163,109.846,379.091,24.22,155.5678,20.7552,75.273,111.5829,299.822,187.4132,2705.57,3164.4,4.28,100.69,104.66,84.61,112.74,118.53125,1.31,150.65,71.32,3.214,5702.9328,6483.0458,163.807,173.0983,185.9783,229.6922,170.181,3.76,0.62
2018-10-26,69.981,95.318,,112.9435,109.7811,384.629,24.16,155.0776,23.7391,77.195,111.4695,304.262,186.8812,2658.69,3134.89,4.6899999999999995,101.14,104.9,84.23,112.93,119.03125,1.51,150.72,71.75,3.1878,5604.131,6422.5874,164.539,173.4952,185.143,230.0793,,3.705,0.615
2018-10-29,70.719,93.261,,113.113,109.7658,385.425,24.7,155.2292,22.2872,75.677,111.5914,301.184,187.4631,2641.25,3154.93,4.67,101.13,104.79,84.15,112.8,118.953125,1.51,150.8,71.74,3.1845,5567.4435,6463.6442,164.5228,173.3133,184.9672,229.8145,,3.714,0.61
2018-10-30,69.207,93.764,,113.0701,109.8184,379.111,23.35,155.4238,22.2249,76.07,111.5625,302.763,187.2906,2682.63,3147.13,4.64,100.91,104.64,84.35,112.55,118.78125,1.42,150.71,72.17,3.2245,5655.1568,6447.664,164.1649,173.0652,185.4068,229.3051,,3.732,0.616
2018-10-31,68.758,91.959,117.0,113.1654,109.8887,375.073,21.23,155.938,20.3038,74.087,111.6712,297.952,187.7304,2711.74,3197.51,4.41,100.66,104.59,84.35,112.23,118.4375,1.3599999999999999,150.63,71.97,3.245,5716.7052,6552.0916,163.7581,172.9825,185.4068,228.6532,170.123,3.77,0.622
2018-11-01,66.916,89.119,117.64,113.303,109.9443,366.65,19.34,156.4275,18.995,71.578,111.7911,290.699,188.3172,2740.37,3204.21,4.34,100.53,104.34,84.32,112.2,118.578125,1.3,150.65,71.87,3.233,5777.2199,6567.4937,163.8983,172.993,186.2531,229.3445,171.054,3.754,0.62
2018-11-02,66.043,86.953,,113.462,110.0025,364.248,19.51,156.621,18.848,70.982,111.8798,290.285,188.6723,2723.06,3214.41,4.58,99.97,104.03,84.27,111.75,118.046875,1.32,150.64,72.09,3.3135,5741.2485,6588.4001,162.9853,172.479,186.1426,228.4247,,3.8129999999999997,0.621
2018-11-05,65.14,86.328,,113.49,110.0673,359.738,19.96,157.0451,18.3296,69.638,111.9248,287.493,188.7513,2738.31,3217.37,4.43,100.03,104.1,84.34,111.95,118.140625,1.32,150.71,71.93,3.3015,5773.5467,6594.467,163.0831,172.5951,186.2973,228.8335,,3.802,0.616
2018-11-06,64.241,86.615,118.08,113.4736,110.1166,355.726,19.91,157.348,18.1091,69.277,111.9429,284.496,189.0202,2755.45,3207.42,4.66,99.92,104.11,84.56,112.14,118.0,1.34,150.67,71.78,3.3245,5810.151,6575.2647,162.9038,172.6117,186.7832,229.2219,171.693,3.818,0.619
2018-11-07,62.476,84.196,,113.6093,110.2142,347.243,16.36,157.9658,16.4264,66.847,112.0807,280.254,189.5092,2813.89,3246.16,4.01,99.92,104.2,85.05,112.43,117.984375,1.32,150.73,70.6,3.3305,5933.436,6654.6823,162.9038,172.7609,187.8656,229.8147,,3.819,0.615
2018-11-08,63.549,86.0,118.42,113.5215,110.1582,352.59,16.72,157.5974,15.881,67.84,112.0373,281.901,189.3452,2806.83,3237.6,4.01,99.78,104.01,84.84,112.1,117.78125,1.3,150.69,70.71,3.3478,5921.6664,6637.1342,162.6755,172.4459,187.4017,229.1401,172.188,3.842,0.617
2018-11-09,66.64,87.9,117.62,113.416,109.9993,368.419,17.36,156.5471,16.3773,69.919,111.9388,288.11,188.8915,2781.01,3229.49,3.82,100.17,104.14,84.36,112.18,118.125,1.29,150.69,70.65,3.2943,5868.2082,6620.5085,163.3114,172.6614,186.3414,229.3036,171.024,3.8040000000000003,0.617
2018-11-12,,90.416,117.04,113.2635,,,20.45,,17.8587,71.654,111.8262,294.769,188.2794,2726.22,3194.08,3.9,100.47,104.31,83.84,112.17,118.390625,1.33,150.75,70.64,3.2951,5752.5959,6547.9174,163.8005,172.9433,185.1928,229.2832,170.181,3.775,0.613
2018-11-13,69.421,88.729,,113.37,109.8604,382.539,20.02,155.5759,17.029,70.744,111.8823,293.808,188.3439,2722.18,3224.82,4.08,100.55,104.35,83.7,112.02,118.515625,1.31,150.8,70.8,3.2502,5744.2601,6610.9349,163.9309,173.0096,184.8836,228.9766,,3.761,0.61
2018-11-14,71.685,91.418,116.4,113.2344,109.7456,390.84,21.25,155.0943,18.4549,72.821,111.7663,300.191,187.7514,2701.58,3205.36,4.17,100.76,104.36,83.54,111.72,118.75,1.34,150.84,71.01,3.2401,5702.2901,6571.0416,164.2733,173.0262,184.5301,228.3634,169.251,3.7359999999999998,0.607
2018-11-15,73.218,97.093,116.2,112.9308,109.6747,392.123,19.98,155.0116,20.1522,75.946,111.5955,314.353,186.5031,2730.2,3190.31,4.07,100.83,104.49,83.52,111.51,118.8125,1.29,150.88,71.26,3.207,5764.5478,6540.1889,164.3874,173.2417,184.486,227.9341,168.96,3.729,0.604
2018-11-16,74.272,99.558,115.64,112.7827,109.6213,399.591,18.14,154.5623,18.0762,77.523,111.5265,316.889,186.3796,2736.27,3180.74,4.21,101.14,104.66,83.27,111.73,119.15625,1.3599999999999999,150.95,71.26,3.1782,5777.7955,6520.5702,164.8928,173.5236,183.9338,228.3838,168.145,3.692,0.599
2018-11-19,77.002,103.792,115.48,112.5885,109.494,411.038,20.1,153.9055,18.032,79.827,111.4135,327.186,185.5435,2690.73,3160.33,4.37,101.29,104.65,83.01,111.62,119.296875,1.43,151.11,71.79,3.152,5681.8019,6478.7294,165.1373,173.507,183.3594,228.159,167.913,3.676,0.588
2018-11-20,79.158,105.923,113.68,112.4378,109.3875,416.584,22.48,153.498,19.9622,80.451,111.3496,329.543,185.0559,2641.89,3116.07,4.29,101.27,104.61,82.75,111.35,119.34375,1.45,151.0,73.63,3.1778,5579.093,6387.9956,165.1047,173.4407,182.7851,227.6071,165.296,3.6710000000000003,0.596
2018-11-21,78.2,102.798,114.36,112.5867,109.4404,407.899,20.8,154.1573,18.2397,77.621,111.5167,319.876,186.0534,2649.93,3153.91,4.32,101.25,104.68,83.17,111.59,119.234375,1.42,151.08,73.21,3.159,5596.5359,6465.5683,165.0721,173.5567,183.7129,228.0976,166.284,3.683,0.59
2018-11-22,,103.466,,112.5683,,,,,19.2881,79.588,111.4093,328.551,185.2804,,3126.67,,,,,,,1.45,151.06,,3.1804,,6409.7258,,,,,,,0.591
2018-11-23,80.281,104.757,,112.5124,109.3428,416.701,21.52,153.5441,18.9738,80.539,111.3632,333.934,184.9108,2632.56,3137.21,4.01,101.31,104.65,82.71,111.64,119.28125,,,73.16,3.1526,5560.1426,6431.333,165.1699,173.507,182.6968,228.1998,,3.678,
2018-11-26,78.94,99.788,,112.8121,109.4139,412.211,18.9,153.9586,18.4228,78.536,111.4885,329.388,185.3952,2673.45,3172.71,3.94,101.23,104.63,83.1,111.69,119.140625,1.49,151.13,72.75,3.1395,5647.1702,6504.1086,165.0395,173.4738,183.5582,228.3021,,3.693,0.586
2018-11-27,78.455,102.536,113.5,112.6425,109.44,407.858,19.02,154.1878,18.479,80.007,111.4053,339.361,184.5194,2682.17,3166.42,3.89,101.33,104.66,83.06,111.55,119.25,1.44,151.13,72.27,3.135,5665.6404,6493.1587,165.2025,173.5236,183.4699,228.0159,165.034,3.681,0.586
2018-11-28,73.6,103.673,,112.6039,109.6899,384.304,18.49,155.7736,18.5952,80.634,111.3827,343.519,184.2658,2743.79,3168.29,3.83,101.32,104.86,83.75,111.85,119.390625,1.45,151.01,71.54,3.1195,5796.1739,6496.9934,165.1862,173.8552,184.994,228.6291,,3.666,0.595
2018-11-29,74.509,103.004,114.14,112.6268,109.6466,386.463,18.79,155.6863,18.61,79.867,111.4329,343.634,184.1633,2737.76,3174.16,3.85,101.58,104.91,83.77,111.53,119.421875,1.55,151.21,71.43,3.093,5784.8293,6509.0306,165.6101,173.9381,185.0382,227.975,165.964,3.6630000000000003,0.581
2018-11-30,74.964,104.314,,112.5863,109.6182,392.646,18.07,155.322,18.4935,80.848,111.3679,327.906,183.681,2760.17,3173.13,3.88,101.78,104.88,83.6,111.46,119.546875,1.52,151.17,71.14,3.0535,5833.1854,6506.9184,165.9362,173.8883,184.6627,227.8319,,3.649,0.584
2018-12-03,74.514,102.744,,112.7048,109.6608,384.526,16.44,155.8758,16.9152,79.486,111.4802,320.5,184.4474,2790.37,3214.99,3.76,101.79,104.8,83.8,111.52,119.6875,1.43,151.26,70.77,3.0405,5897.0157,6592.7578,166.2986,174.1725,185.9359,228.6753,,3.634,0.577
2018-12-04,79.146,106.483,113.64,112.4647,109.4241,406.511,20.74,154.4891,17.2085,81.88,111.3297,328.915,183.6384,2700.06,3189.25,3.99,102.26,105.08,83.28,111.54,120.09375,1.45,151.48,71.31,2.983,5706.486,6543.2582,167.0665,174.6378,184.7821,228.7163,165.237,3.591,0.562
2018-12-05,,105.399,113.44,112.5102,,,,,19.0904,82.305,111.3019,330.776,183.5435,,3150.27,,,,,,120.09375,1.5,151.44,,3.0001,,6463.2844,,,,,164.947,3.591,0.565
2018-12-06,79.273,111.088,113.06,112.1856,109.4283,409.447,21.19,154.2642,24.6155,86.738,111.0288,347.482,181.983,2695.95,3045.94,4.23,102.52,105.34,82.99,111.88,120.453125,1.69,151.65,72.59,2.9725,5699.6118,6249.2347,167.4913,175.0699,184.1386,229.4135,164.394,3.552,0.55
2018-12-07,82.75,108.546,,112.3662,109.249,422.63,23.23,153.5025,21.6688,85.5,111.1436,344.467,182.5187,2633.08,3058.53,4.35,102.82,105.48,82.83,111.89,120.765625,1.65,151.61,72.12,2.8970000000000002,5567.5912,6275.0651,167.9814,175.3026,183.7836,229.434,,3.519,0.553
2018-12-10,81.388,111.102,,112.1985,109.3131,424.062,22.64,153.3497,23.6592,87.778,110.9939,355.612,181.4304,2637.72,3016.99,4.38,102.88,105.55,82.89,112.23,120.6875,1.6800000000000002,151.8,72.59,2.893,5577.4451,6189.8391,168.0794,175.4189,183.9167,230.1312,,3.527,0.54
2018-12-11,80.096,109.133,,112.3631,109.4032,421.734,21.76,153.6421,21.0925,86.174,111.1274,347.572,182.3176,2636.78,3055.32,4.29,102.62,105.58,83.04,112.43,120.453125,1.6600000000000001,151.75,72.29,2.9175,5575.7383,6268.4793,167.6546,175.4688,184.2496,230.5413,,3.552,0.543
2018-12-12,77.914,102.374,112.72,112.7031,109.5088,411.325,21.46,154.2807,19.7254,80.797,111.3912,328.004,183.7508,2651.07,3107.97,4.01,102.34,105.5,83.31,112.55,120.28125,1.5899999999999999,151.63,72.11,2.9515000000000002,5606.0194,6376.4992,167.1972,175.3358,184.8486,230.7873,163.9,3.57,0.552
2018-12-13,76.82,100.688,,112.8089,109.5672,405.452,20.65,154.6559,19.1773,79.515,111.4718,325.975,184.1047,2650.54,3112.17,3.81,102.4,105.53,83.51,112.85,120.28125,1.5,151.64,71.42,2.9555,5605.7716,6385.1162,167.2952,175.3857,185.2924,231.4025,,3.57,0.551
2018-12-14,79.33,103.069,113.12,112.6877,109.4495,417.341,21.63,153.9762,19.1643,80.674,111.4131,335.613,183.3603,2599.95,3092.6,3.66,102.56,105.56,83.16,112.73,120.453125,1.63,152.02,71.25,2.9290000000000003,5499.442,6344.9652,167.5566,175.4356,184.5158,231.1564,164.481,3.552,0.524
2018-12-17,81.993,104.121,113.52,112.6311,109.3172,428.356,24.52,153.308,19.8187,81.762,111.3621,342.327,182.7355,2545.94,3063.65,4.04,102.86,105.74,82.62,112.85,120.71875,1.7,152.09,71.4,2.899,5385.5099,6286.7138,168.0467,175.7347,183.3177,231.4025,165.063,3.524,0.52
2018-12-18,81.719,104.888,,112.6108,109.3394,428.762,25.58,153.2536,20.0366,82.396,111.3406,342.621,182.8621,2546.16,3040.13,4.11,102.9,105.84,82.08,112.9,120.953125,1.77,152.32,71.87,2.8449999999999998,5386.3233,6245.9667,168.4594,176.2492,182.9872,232.226,,3.499,0.504
2018-12-19,86.131,102.784,,112.7093,109.116,445.087,25.58,152.3193,19.6024,81.725,111.3542,337.057,183.1762,2506.96,3051.38,3.83,103.26,105.94,81.34,112.81,120.921875,2.18,152.39,71.46,2.769,5303.908,6269.0799,169.0488,176.4158,181.3374,232.0409,,3.502,0.499
2018-12-20,89.626,108.2,113.62,112.4477,108.9354,462.634,28.38,151.0674,20.733,87.253,111.1022,352.34,182.2145,2467.42,3000.06,4.31,103.13,105.84,80.63,112.44,121.0625,2.21,152.51,71.61,2.846,5220.374,6163.6426,168.836,176.2492,179.7546,231.2798,165.208,3.487,0.491
2018-12-21,92.512,110.926,,112.2723,108.8165,475.139,30.11,150.5346,20.3984,89.752,110.9372,358.241,181.5679,2416.62,3000.61,4.89,103.22,105.79,80.23,112.33,121.03125,2.02,152.3,72.33,2.8295,5112.8953,6164.7726,168.9833,176.166,178.8628,231.0536,,3.49,0.505
2018-12-24,94.912,115.116,,112.0999,108.7007,484.931,36.07,149.9638,,92.153,110.828,364.181,181.0191,2351.1,2973.78,4.91,103.48,105.86,79.63,112.07,121.40625,,,72.99,2.7824999999999998,4974.6523,6109.6502,169.409,176.2825,177.5252,230.5188,,3.451,
2018-12-25,,,,,,,,,,,,,,,,,,,,,,1.96,152.52,,2.7789,,,,,,,,,0.49
2018-12-26,87.681,,,,109.0555,451.965,30.41,151.9385,,,,,,2467.7,,4.41,102.99,105.66,80.97,111.98,121.03125,1.88,152.39,74.45,2.827,5221.4575,,168.6068,175.9495,180.5126,230.3336,,3.49,0.499
2018-12-27,89.401,115.789,112.96,112.0424,108.971,455.411,29.96,151.7661,25.6882,91.335,110.8435,372.827,180.4594,2488.83,2937.36,4.57,103.25,105.83,80.92,111.98,121.53125,1.9,152.33,74.84,2.797,5266.505,6034.8251,169.0324,176.2326,180.4011,230.3336,164.249,3.437,0.503
2018-12-28,88.241,111.802,,112.2332,109.0379,452.421,28.34,151.9715,23.8643,89.677,110.9504,362.463,181.2796,2485.74,2986.53,4.55,103.81,106.22,81.04,112.51,121.625,1.67,152.48,74.58,2.743,5260.8244,6135.8451,169.9492,176.882,180.6686,231.4238,,3.427,0.493
2018-12-31,87.749,108.524,,112.3665,109.0675,449.152,25.42,152.1707,,87.369,111.0425,352.702,181.8901,2506.85,3001.42,4.58,104.2,106.49,81.1,112.82,122.015625,,,74.55,2.7279999999999998,5306.2639,6166.4367,170.5877,177.3316,180.8024,232.0615,,3.386,
2019-01-01,,,,,,,,,,,,,,,,,,,,,,,,,2.7282,,,,,,,,,
2019-01-02,88.788,111.973,,112.2423,109.0687,459.44,23.22,151.8831,23.3924,89.224,110.9881,361.295,181.4203,2510.03,2993.18,4.39,104.42,106.57,80.99,113.17,122.1875,,,73.62,2.6725,5313.0061,6149.5076,170.9479,177.4649,180.5572,232.7814,,3.368,
2019-01-03,90.171,117.625,,111.9631,108.9609,465.323,25.45,151.345,22.9978,92.843,110.7951,373.704,180.5102,2447.89,2954.66,5.04,105.25,107.01,81.03,113.22,123.15625,,,74.12,2.5715,5182.8393,6070.368,172.3067,178.1976,180.6463,232.8842,,3.267,
2019-01-04,83.644,112.652,,112.2116,109.28,429.384,21.38,153.4433,20.4827,88.126,111.0401,355.85,181.8341,2531.94,3041.85,4.63,104.4,106.69,82.39,113.15,122.296875,2.05,152.84,74.32,2.7,5360.7957,6249.5004,170.9151,177.6647,183.6783,232.7402,,3.357,0.468
2019-01-07,81.38,110.43,112.58,112.2895,109.4181,417.334,21.4,154.4312,20.151,85.999,111.1177,344.916,182.5952,2549.69,3033.64,4.48,104.11,106.51,83.19,113.16,122.046875,1.98,152.7,72.59,2.723,5398.3964,6232.6329,170.4403,177.3649,185.4618,232.7608,163.696,3.383,0.478
