ticker,IHYG EU Equity,ITRXESE CBBT Curncy,IBOXUMAE CBBT Curncy,ERIXITSE Index,ERIXCDIG Index,IBOXHYSE CBBT Curncy,ERINCDHY Index,VIX Index,ITRXEBE CBBT Curncy,V2X Index,ERIXITEU Index,ITRXEXE CBBT Curncy,ERIXITXO Index,SPX Index,SX5E Index,TYVIX Index,IEF Equity,AGG Equity,HYG Equity,LQD Equity,TY1 Comdty,SPJGBV Index,JB1 Comdty,SRVIX Index,USFS0110 CMPN Curncy,SPX Index,SX5E Index,IEF Equity,AGG Equity,HYG Equity,LQD Equity,IHYG EU Equity,TY1 Comdty,JB1 Comdty
1990-05-17,,,,,,,,17.27,,,,,,354.47,1113.09,,,,,,95.3125,,95.39,,,411.7491,1113.09,,,,,,8.712,6.773
1990-05-18,,,,,,,,17.2,,,,,,354.64,1109.49,,,,,,94.96875,,95.11,,,411.9484,1109.49,,,,,,8.766,6.822
1990-05-21,,,,,,,,16.72,,,,,,358.0,1098.29,,,,,,95.0,,94.5,,,415.9445,1098.29,,,,,,8.761,6.931
1990-05-22,,,,,,,,17.84,,,,,,358.43,1106.66,,,,,,95.625,,94.98,,,416.6757,1106.66,,,,,,8.663,6.845
1990-05-23,,,,,,,,17.18,,,,,,359.29,1111.21,,,,,,95.8125,,95.09,,,417.6879,1111.21,,,,,,8.634,6.826
1990-05-24,,,,,,,,17.7,,,,,,358.41,1110.43,,,,,,95.75,,95.5,,,416.7153,1110.43,,,,,,8.643,6.753
1990-05-25,,,,,,,,17.32,,,,,,354.58,1102.43,,,,,,95.3125,,96.0,,,412.4494,1102.43,,,,,,8.712,6.666
1990-05-28,,,,,,,,,,,,,,,1099.45,,,,,,,,96.18,,,,1099.45,,,,,,,6.635
1990-05-29,,,,,,,,18.75,,,,,,360.65,1111.82,,,,,,95.5625,,95.6,,,419.6092,1111.82,,,,,,8.673,6.736
1990-05-30,,,,,,,,17.44,,,,,,360.86,1117.22,,,,,,95.8125,,95.58,,,419.8673,1117.22,,,,,,8.634,6.739
1990-05-31,,,,,,,,17.37,,,,,,361.23,1116.83,,,,,,95.9375,,95.78,,,420.3775,1116.83,,,,,,8.614,6.704
1990-06-01,,,,,,,,17.09,,,,,,363.16,1116.17,,,,,,96.9375,,95.6,,,422.6604,1116.17,,,,,,8.46,6.736
1990-06-04,,,,,,,,18.39,,,,,,367.4,1120.1,,,,,,96.96875,,95.71,,,427.6735,1120.1,,,,,,8.455,6.717
1990-06-05,,,,,,,,18.97,,,,,,366.64,1123.85,,,,,,96.71875,,95.62,,,426.8497,1123.85,,,,,,8.493,6.732
1990-06-06,,,,,,,,17.42,,,,,,364.96,1108.59,,,,,,96.75,,95.45,,,424.9105,1108.59,,,,,,8.489,6.7620000000000005
1990-06-07,,,,,,,,16.88,,,,,,363.15,1107.05,,,,,,96.75,,95.52,,,422.8215,1107.05,,,,,,8.489,6.75
1990-06-08,,,,,,,,17.58,,,,,,358.71,1099.46,,,,,,96.75,,95.48,,,417.6603,1099.46,,,,,,8.489,6.757
1990-06-11,,,,,,,,16.34,,,,,,361.63,1094.01,,,,,,96.6875,,95.1,,,421.243,1094.01,,,,,,8.498,6.824
1990-06-12,,,,,,,,16.6,,,,,,366.25,1092.18,,,,,,96.65625,,95.29,,,426.644,1092.18,,,,,,8.503,6.79
1990-06-13,,,,,,,,17.38,,,,,,364.9,1094.42,,,,,,97.15625,,95.34,,,425.0859,1094.42,,,,,,8.426,6.782
1990-06-14,,,,,,,,17.4,,,,,,362.9,1097.85,,,,,,97.375,,95.8,,,422.7698,1097.85,,,,,,8.393,6.701
1990-06-15,,,,,,,,15.9,,,,,,362.91,1089.21,,,,,,96.8125,,95.59,,,422.7856,1089.21,,,,,,8.479,6.7379999999999995
1990-06-18,,,,,,,,17.71,,,,,,356.88,1084.24,,,,,,96.53125,,95.5,,,415.7769,1084.24,,,,,,8.522,6.753
1990-06-19,,,,,,,,15.23,,,,,,358.47,1098.5,,,,,,96.5,,95.27,,,417.6707,1098.5,,,,,,8.527,6.7940000000000005
1990-06-20,,,,,,,,15.27,,,,,,359.1,1102.64,,,,,,96.28125,,95.12,,,418.4131,1102.64,,,,,,8.561,6.82
1990-06-21,,,,,,,,14.72,,,,,,360.47,1105.72,,,,,,96.34375,,94.96,,,420.0099,1105.72,,,,,,8.551,6.849
1990-06-22,,,,,,,,19.36,,,,,,355.43,1112.61,,,,,,96.40625,,94.88,,,414.1391,1112.61,,,,,,8.542,6.8629999999999995
1990-06-25,,,,,,,,17.06,,,,,,352.31,1118.94,,,,,,95.84375,,94.6,,,410.7321,1118.94,,,,,,8.629,6.913
1990-06-26,,,,,,,,16.29,,,,,,352.06,1123.46,,,,,,96.125,,94.65,,,410.457,1123.46,,,,,,8.585,6.904
1990-06-27,,,,,,,,16.0,,,,,,355.14,1122.16,,,,,,96.34375,,94.8,,,414.0562,1122.16,,,,,,8.551,6.877
1990-06-28,,,,,,,,16.18,,,,,,357.63,1122.46,,,,,,96.6875,,94.5,,,416.9944,1122.46,,,,,,8.498,6.931
1990-06-29,,,,,,,,15.5,,,,,,358.02,1120.33,,,,,,97.0,,93.95,,,417.5304,1120.33,,,,,,8.45,7.03
1990-07-02,,,,,,,,16.26,,,,,,359.54,1124.08,,,,,,96.9375,,94.0,,,419.3109,1124.08,,,,,,8.46,7.021
1990-07-03,,,,,,,,16.11,,,,,,360.16,1121.5,,,,,,97.15625,,94.14,,,420.2097,1121.5,,,,,,8.426,6.995
1990-07-04,,,,,,,,,,,,,,,1120.64,,,,,,,,94.6,,,,1120.64,,,,,,,6.913
1990-07-05,,,,,,,,17.25,,,,,,355.68,1113.32,,,,,,96.96875,,94.45,,,415.0489,1113.32,,,,,,8.455,6.9399999999999995
1990-07-06,,,,,,,,16.41,,,,,,358.42,1114.14,,,,,,96.3125,,94.76,,,418.2462,1114.14,,,,,,8.556000000000001,6.884
1990-07-09,,,,,,,,16.66,,,,,,359.52,1110.41,,,,,,96.03125,,94.56,,,419.5633,1110.41,,,,,,8.6,6.92
1990-07-10,,,,,,,,16.92,,,,,,356.49,1100.56,,,,,,95.90625,,94.15,,,416.0358,1100.56,,,,,,8.619,6.994
1990-07-11,,,,,,,,16.68,,,,,,361.23,1109.54,,,,,,96.0625,,94.5,,,421.5723,1109.54,,,,,,8.595,6.931
1990-07-12,,,,,,,,17.06,,,,,,365.44,1118.71,,,,,,96.53125,,94.24,,,426.4856,1118.71,,,,,,8.522,6.977
1990-07-13,,,,,,,,17.09,,,,,,367.31,1121.3,,,,,,96.78125,,94.5,,,428.6679,1121.3,,,,,,8.484,6.931
1990-07-16,,,,,,,,16.75,,,,,,368.95,1127.62,,,,,,96.90625,,94.55,,,430.6702,1127.62,,,,,,8.465,6.922
1990-07-17,,,,,,,,16.66,,,,,,367.52,1133.76,,,,,,96.96875,,94.31,,,429.011,1133.76,,,,,,8.455,6.965
1990-07-18,,,,,,,,18.9,,,,,,364.22,1133.35,,,,,,96.46875,,94.2,,,425.1745,1133.35,,,,,,8.532,6.985
1990-07-19,,,,,,,,18.56,,,,,,365.32,1134.74,,,,,,96.4375,,93.95,,,426.4655,1134.74,,,,,,8.537,7.03
1990-07-20,,,,,,,,15.63,,,,,,361.61,1136.18,,,,,,96.6875,,93.6,,,422.1389,1136.18,,,,,,8.498,7.094
1990-07-23,,,,,,,,23.68,,,,,,355.31,1120.62,,,,,,96.65625,,93.12,,,414.8022,1120.62,,,,,,8.503,7.182
1990-07-24,,,,,,,,21.79,,,,,,355.79,1120.9,,,,,,96.28125,,93.15,,,415.3648,1120.9,,,,,,8.561,7.176
1990-07-25,,,,,,,,20.19,,,,,,357.09,1122.36,,,,,,96.59375,,93.4,,,416.9026,1122.36,,,,,,8.513,7.13
1990-07-26,,,,,,,,20.26,,,,,,355.91,1120.59,,,,,,96.65625,,93.18,,,415.5563,1120.59,,,,,,8.503,7.171
1990-07-27,,,,,,,,21.12,,,,,,353.44,1112.67,,,,,,97.125,,92.68,,,412.7398,1112.67,,,,,,8.431,7.263
1990-07-30,,,,,,,,21.16,,,,,,355.55,1107.72,,,,,,97.75,,92.39,,,415.3038,1107.72,,,,,,8.336,7.317
1990-07-31,,,,,,,,21.11,,,,,,356.15,1116.48,,,,,,97.53125,,92.7,,,416.151,1116.48,,,,,,8.369,7.259
1990-08-01,,,,,,,,21.64,,,,,,355.52,1108.96,,,,,,97.96875,,93.02,,,415.4335,1108.96,,,,,,8.303,7.2
1990-08-02,,,,,,,,20.43,,,,,,351.48,1097.11,,,,,,97.25,,92.67,,,410.7797,1097.11,,,,,,8.412,7.265
1990-08-03,,,,,,,,28.74,,,,,,344.86,1073.07,,,,,,97.0,,91.96,,,403.1095,1073.07,,,,,,8.45,7.398
1990-08-06,,,,,,,,35.91,,,,,,334.43,1021.5,,,,,,95.28125,,90.68,,,391.1754,1021.5,,,,,,8.717,7.644
1990-08-07,,,,,,,,32.75,,,,,,334.83,1038.87,,,,,,94.875,,90.01,,,391.822,1038.87,,,,,,8.781,7.775
1990-08-08,,,,,,,,28.27,,,,,,338.35,1016.7,,,,,,94.84375,,91.1,,,395.9471,1016.7,,,,,,8.785,7.563
1990-08-09,,,,,,,,24.39,,,,,,339.94,1023.96,,,,,,95.53125,,90.54,,,397.9022,1023.96,,,,,,8.678,7.671
1990-08-10,,,,,,,,25.75,,,,,,335.52,1021.27,,,,,,95.40625,,90.79,,,392.8466,1021.27,,,,,,8.697,7.623
1990-08-13,,,,,,,,25.74,,,,,,338.84,996.97,,,,,,95.375,,90.2,,,396.8527,996.97,,,,,,8.702,7.7379999999999995
1990-08-14,,,,,,,,24.18,,,,,,339.39,1003.6,,,,,,95.5625,,90.5,,,397.5562,1003.6,,,,,,8.673,7.679
1990-08-15,,,,,,,,23.31,,,,,,340.06,1001.34,,,,,,95.71875,,91.28,,,398.3687,1001.34,,,,,,8.648,7.5280000000000005
1990-08-16,,,,,,,,27.16,,,,,,332.39,1007.38,,,,,,94.90625,,90.69,,,389.4637,1007.38,,,,,,8.776,7.642
1990-08-17,,,,,,,,27.53,,,,,,327.83,976.71,,,,,,94.65625,,90.39,,,384.1232,976.71,,,,,,8.815,7.701
1990-08-20,,,,,,,,26.46,,,,,,328.51,952.64,,,,,,94.65625,,90.28,,,384.9934,952.64,,,,,,8.815,7.7219999999999995
1990-08-21,,,,,,,,28.9,,,,,,321.86,920.64,,,,,,94.53125,,89.9,,,377.2427,920.64,,,,,,8.835,7.797
1990-08-22,,,,,,,,30.55,,,,,,316.55,930.22,,,,,,94.0625,,89.56,,,371.0277,930.22,,,,,,8.909,7.865
1990-08-23,,,,,,,,36.47,,,,,,307.06,903.54,,,,,,93.53125,,88.5,,,359.9108,903.54,,,,,,8.994,8.079
1990-08-24,,,,,,,,33.93,,,,,,311.51,919.56,,,,,,93.28125,,88.4,,,365.1301,919.56,,,,,,9.035,8.099
1990-08-27,,,,,,,,29.63,,,,,,321.44,964.12,,,,,,94.15625,,88.96,,,376.9101,964.12,,,,,,8.894,7.985
1990-08-28,,,,,,,,29.12,,,,,,321.34,955.84,,,,,,93.96875,,89.35,,,376.9318,955.84,,,,,,8.924,7.907
1990-08-29,,,,,,,,27.38,,,,,,324.19,962.32,,,,,,94.625,,88.42,,,380.2998,962.32,,,,,,8.82,8.095
1990-08-30,,,,,,,,29.89,,,,,,318.71,969.57,,,,,,94.46875,,89.35,,,373.8806,969.57,,,,,,8.845,7.907
1990-08-31,,,,,,,,29.9,,,,,,322.56,962.15,,,,,,94.5,,89.45,,,378.5057,962.15,,,,,,8.84,7.8870000000000005
1990-09-03,,,,,,,,,,,,,,,958.14,,,,,,,,89.41,,,,958.14,,,,,,,7.895
1990-09-04,,,,,,,,29.58,,,,,,323.09,940.34,,,,,,94.25,,89.2,,,379.2243,940.34,,,,,,8.879,7.937
1990-09-05,,,,,,,,28.52,,,,,,324.39,940.26,,,,,,94.53125,,88.8,,,380.7542,940.26,,,,,,8.835,8.018
1990-09-06,,,,,,,,30.19,,,,,,320.46,935.87,,,,,,94.6875,,88.6,,,376.1633,935.87,,,,,,8.81,8.058
1990-09-07,,,,,,,,28.73,,,,,,323.4,937.84,,,,,,94.9375,,88.45,,,379.6165,937.84,,,,,,8.771,8.089
1990-09-10,,,,,,,,29.34,,,,,,321.63,956.25,,,,,,94.65625,,88.73,,,377.7049,956.25,,,,,,8.815,8.032
1990-09-11,,,,,,,,28.38,,,,,,321.04,947.76,,,,,,94.71875,,88.16,,,377.0749,947.76,,,,,,8.805,8.148
1990-09-12,,,,,,,,28.12,,,,,,322.54,954.82,,,,,,94.71875,,88.64,,,378.8387,954.82,,,,,,8.805,8.05
1990-09-13,,,,,,,,29.33,,,,,,318.65,952.68,,,,,,94.8125,,88.4,,,374.2721,952.68,,,,,,8.79,8.099
1990-09-14,,,,,,,,30.56,,,,,,316.83,934.09,,,,,,94.5,,88.21,,,372.1459,934.09,,,,,,8.84,8.138
1990-09-17,,,,,,,,29.55,,,,,,317.77,924.31,,,,,,94.34375,,87.6,,,373.2752,924.31,,,,,,8.865,8.264
1990-09-18,,,,,,,,28.82,,,,,,318.6,907.31,,,,,,94.34375,,87.68,,,374.4603,907.31,,,,,,8.865,8.248
1990-09-19,,,,,,,,27.88,,,,,,316.6,904.25,,,,,,94.3125,,87.87,,,372.1105,904.25,,,,,,8.87,8.208
1990-09-20,,,,,,,,28.66,,,,,,311.48,890.88,,,,,,93.90625,,87.95,,,366.1758,890.88,,,,,,8.934,8.192
1990-09-21,,,,,,,,30.04,,,,,,311.32,886.52,,,,,,93.5,,87.76,,,365.9877,886.52,,,,,,8.999,8.231
1990-09-24,,,,,,,,30.56,,,,,,304.59,871.4,,,,,,93.1875,,,,,358.2398,871.4,,,,,,9.05,
1990-09-25,,,,,,,,28.81,,,,,,308.26,850.99,,,,,,93.40625,,87.4,,,362.5833,850.99,,,,,,9.014,8.306
1990-09-26,,,,,,,,28.19,,,,,,305.06,860.78,,,,,,93.46875,,87.15,,,358.8303,860.78,,,,,,9.004,8.359
1990-09-27,,,,,,,,28.67,,,,,,300.97,860.35,,,,,,94.03125,,87.25,,,354.0832,860.35,,,,,,8.914,8.338
1990-09-28,,,,,,,,29.11,,,,,,306.05,845.96,,,,,,94.625,,87.15,,,360.0632,845.96,,,,,,8.82,8.359
1990-10-01,,,,,,,,28.06,,,,,,314.94,875.4,,,,,,95.28125,,88.0,,,370.6421,875.4,,,,,,8.717,8.181
1990-10-02,,,,,,,,27.28,,,,,,315.21,896.69,,,,,,95.40625,,89.25,,,370.9627,896.69,,,,,,8.697,7.927
1990-10-03,,,,,,,,27.9,,,,,,311.4,891.71,,,,,,95.34375,,89.0,,,366.7123,891.71,,,,,,8.707,7.977
1990-10-04,,,,,,,,27.51,,,,,,312.69,881.17,,,,,,95.53125,,88.97,,,368.2425,881.17,,,,,,8.678,7.983
1990-10-05,,,,,,,,27.85,,,,,,311.5,866.85,,,,,,95.6875,,89.2,,,366.8488,866.85,,,,,,8.653,7.937
1990-10-08,,,,,,,,28.04,,,,,,313.48,893.92,,,,,,95.46875,,89.99,,,369.1807,893.92,,,,,,8.687,7.779
1990-10-09,,,,,,,,30.71,,,,,,305.1,877.9,,,,,,94.53125,,90.08,,,359.34,877.9,,,,,,8.835,7.761
1990-10-10,,,,,,,,31.19,,,,,,300.39,866.26,,,,,,94.25,,,,,353.797,866.26,,,,,,8.879,
1990-10-11,,,,,,,,33.98,,,,,,295.46,869.63,,,,,,93.9375,,89.5,,,347.9935,869.63,,,,,,8.929,7.877
1990-10-12,,,,,,,,31.94,,,,,,300.03,884.94,,,,,,94.53125,,89.73,,,353.3761,884.94,,,,,,8.835,7.8309999999999995
1990-10-15,,,,,,,,31.64,,,,,,303.23,891.48,,,,,,94.75,,89.98,,,357.2257,891.48,,,,,,8.8,7.781
1990-10-16,,,,,,,,31.45,,,,,,298.92,889.95,,,,,,94.84375,,90.3,,,352.1609,889.95,,,,,,8.785,7.718
1990-10-17,,,,,,,,31.37,,,,,,298.76,886.78,,,,,,95.03125,,91.0,,,351.9882,886.78,,,,,,8.756,7.582
1990-10-18,,,,,,,,29.6,,,,,,305.74,901.35,,,,,,95.34375,,91.0,,,360.2183,901.35,,,,,,8.707,7.582
1990-10-19,,,,,,,,27.86,,,,,,312.48,910.29,,,,,,95.90625,,91.1,,,368.1709,910.29,,,,,,8.619,7.563
1990-10-22,,,,,,,,27.27,,,,,,314.76,904.12,,,,,,95.875,,91.3,,,370.8751,904.12,,,,,,8.624,7.524
1990-10-23,,,,,,,,27.57,,,,,,312.36,925.33,,,,,,95.71875,,91.5,,,368.05,925.33,,,,,,8.648,7.486
1990-10-24,,,,,,,,28.28,,,,,,312.6,924.52,,,,,,95.65625,,91.07,,,368.3336,924.52,,,,,,8.658,7.568
1990-10-25,,,,,,,,29.04,,,,,,310.17,916.65,,,,,,95.9375,,91.26,,,365.4946,916.65,,,,,,8.614,7.532
1990-10-26,,,,,,,,30.75,,,,,,304.71,898.73,,,,,,95.84375,,90.76,,,359.1479,898.73,,,,,,8.629,7.628
1990-10-29,,,,,,,,31.54,,,,,,301.88,896.33,,,,,,95.4375,,91.62,,,355.8879,896.33,,,,,,8.692,7.463
1990-10-30,,,,,,,,30.52,,,,,,304.06,886.68,,,,,,95.40625,,91.54,,,358.559,886.68,,,,,,8.697,7.478
1990-10-31,,,,,,,,30.04,,,,,,304.0,889.57,,,,,,95.75,,91.44,,,358.4932,889.57,,,,,,8.643,7.497
1990-11-01,,,,,,,,30.25,,,,,,307.02,884.62,,,,,,96.25,,91.17,,,362.1206,884.62,,,,,,8.566,7.549
1990-11-02,,,,,,,,30.03,,,,,,311.85,881.74,,,,,,96.25,,91.49,,,367.8583,881.74,,,,,,8.566,7.4879999999999995
1990-11-05,,,,,,,,29.85,,,,,,314.59,877.88,,,,,,96.6875,,91.83,,,371.5485,877.88,,,,,,8.498,7.423
1990-11-06,,,,,,,,29.11,,,,,,311.62,876.74,,,,,,96.625,,91.6,,,368.1279,876.74,,,,,,8.508,7.467
1990-11-07,,,,,,,,30.87,,,,,,306.01,864.83,,,,,,96.21875,,91.36,,,361.532,864.83,,,,,,8.571,7.513
1990-11-08,,,,,,,,30.79,,,,,,307.61,857.62,,,,,,96.15625,,91.0,,,363.6064,857.62,,,,,,8.58,7.582
1990-11-09,,,,,,,,26.96,,,,,,313.74,861.32,,,,,,96.78125,,91.05,,,371.0161,861.32,,,,,,8.484,7.572
1990-11-12,,,,,,,,25.6,,,,,,319.48,872.25,,,,,,97.34375,,,,,377.804,872.25,,,,,,8.398,
1990-11-13,,,,,,,,24.58,,,,,,317.67,875.77,,,,,,97.46875,,91.39,,,375.7218,875.77,,,,,,8.379,7.507
1990-11-14,,,,,,,,22.89,,,,,,320.4,870.61,,,,,,97.5625,,91.4,,,379.0145,870.61,,,,,,8.365,7.505
1990-11-15,,,,,,,,22.57,,,,,,317.02,871.07,,,,,,97.4375,,91.39,,,375.0337,871.07,,,,,,8.384,7.507
1990-11-16,,,,,,,,21.34,,,,,,317.12,872.0,,,,,,97.8125,,91.63,,,375.2697,872.0,,,,,,8.327,7.461
1990-11-19,,,,,,,,20.95,,,,,,319.34,882.81,,,,,,97.59375,,92.2,,,377.9127,882.81,,,,,,8.36,7.353
1990-11-20,,,,,,,,20.09,,,,,,315.31,885.13,,,,,,97.78125,,92.08,,,373.1505,885.13,,,,,,8.331,7.376
1990-11-21,,,,,,,,21.09,,,,,,316.03,882.83,,,,,,98.125,,92.5,,,374.0198,882.83,,,,,,8.279,7.297
1990-11-22,,,,,,,,,,,,,,,889.89,,,,,,,,92.99,,,,889.89,,,,,,,7.206
1990-11-23,,,,,,,,20.98,,,,,,315.1,888.42,,,,,,98.0,,,,,372.9219,888.42,,,,,,8.298,
1990-11-26,,,,,,,,22.76,,,,,,316.51,872.01,,,,,,98.125,,93.9,,,374.7183,872.01,,,,,,8.279,7.039
1990-11-27,,,,,,,,22.86,,,,,,318.1,863.28,,,,,,97.9375,,93.39,,,376.7417,863.28,,,,,,8.308,7.132
1990-11-28,,,,,,,,22.96,,,,,,317.95,864.11,,,,,,97.78125,,93.35,,,376.5733,864.11,,,,,,8.331,7.139
1990-11-29,,,,,,,,23.91,,,,,,316.42,869.21,,,,,,97.65625,,93.08,,,374.7684,869.21,,,,,,8.35,7.189
1990-11-30,,,,,,,,22.16,,,,,,322.22,872.81,,,,,,97.96875,,93.5,,,381.6409,872.81,,,,,,8.303,7.112
1990-12-03,,,,,,,,22.29,,,,,,324.1,891.1,,,,,,98.25,,93.85,,,384.1304,891.1,,,,,,8.261,7.048
1990-12-04,,,,,,,,22.03,,,,,,326.35,884.12,,,,,,98.375,,93.69,,,386.8367,884.12,,,,,,8.242,7.077
1990-12-05,,,,,,,,20.94,,,,,,329.92,893.1,,,,,,98.65625,,94.35,,,391.0734,893.1,,,,,,8.2,6.958
1990-12-06,,,,,,,,22.62,,,,,,329.07,906.2,,,,,,98.5,,93.75,,,390.0888,906.2,,,,,,8.223,7.066
1990-12-07,,,,,,,,22.59,,,,,,327.75,911.41,,,,,,99.53125,,93.85,,,388.5735,911.41,,,,,,8.069,7.048
1990-12-10,,,,,,,,23.58,,,,,,328.89,908.44,,,,,,99.78125,,94.88,,,389.9983,908.44,,,,,,8.032,6.8629999999999995
1990-12-11,,,,,,,,23.75,,,,,,326.44,904.26,,,,,,100.03125,,95.18,,,387.2377,904.26,,,,,,7.995,6.8100000000000005
1990-12-12,,,,,,,,21.28,,,,,,330.19,908.03,,,,,,100.21875,,94.9,,,391.6885,908.03,,,,,,7.968,6.859
1990-12-13,,,,,,,,23.05,,,,,,329.34,911.65,,,,,,99.75,,95.25,,,390.7017,911.65,,,,,,8.037,6.797
1990-12-14,,,,,,,,23.85,,,,,,326.82,909.65,,,,,,99.3125,,95.0,,,387.7129,909.65,,,,,,8.102,6.842
1990-12-17,,,,,,,,24.85,,,,,,326.02,892.49,,,,,,99.5,,95.35,,,386.7848,892.49,,,,,,8.074,6.78
1990-12-18,,,,,,,,23.11,,,,,,330.05,893.1,,,,,,99.75,,95.7,,,391.5896,893.1,,,,,,8.037,6.718
1990-12-19,,,,,,,,23.08,,,,,,330.2,888.7,,,,,,99.6875,,95.86,,,391.7887,888.7,,,,,,8.046,6.691
1990-12-20,,,,,,,,23.13,,,,,,330.12,870.71,,,,,,98.96875,,95.51,,,391.6946,870.71,,,,,,8.153,6.752
1990-12-21,,,,,,,,22.66,,,,,,331.75,872.92,,,,,,98.65625,,95.1,,,393.63,872.92,,,,,,8.2,6.824
1990-12-24,,,,,,,,24.03,,,,,,329.9,867.05,,,,,,97.96875,,,,,391.7239,867.05,,,,,,8.303,
1990-12-25,,,,,,,,,,,,,,,871.47,,,,,,,,94.79,,,,871.47,,,,,,,6.879
1990-12-26,,,,,,,,24.18,,,,,,330.85,866.14,,,,,,98.375,,95.2,,,392.8707,866.14,,,,,,8.242,6.806
1990-12-27,,,,,,,,24.81,,,,,,328.29,866.16,,,,,,98.59375,,95.48,,,389.8418,866.16,,,,,,8.209,6.757
1990-12-28,,,,,,,,25.05,,,,,,328.72,861.57,,,,,,98.3125,,95.2,,,390.4673,861.57,,,,,,8.251,6.806
1990-12-31,,,,,,,,26.38,,,,,,330.22,858.72,,,,,,98.75,,,,,392.2522,858.72,,,,,,8.185,
1991-01-01,,,,,,,,,,,,,,,858.72,,,,,,,,,,,,858.72,,,,,,,
1991-01-02,,,,,,,,26.62,,,,,,326.45,851.35,,,,,,99.5,,,,,387.7831,851.35,,,,,,8.074,
1991-01-03,,,,,,,,27.93,,,,,,321.91,854.53,,,,,,99.75,,,,,382.3969,854.53,,,,,,8.037,
1991-01-04,,,,,,,,27.19,,,,,,321.0,864.27,,,,,,99.25,,96.5,,,381.4465,864.27,,,,,,8.111,6.58
1991-01-07,,,,,,,,28.95,,,,,,315.44,847.19,,,,,,98.53125,,96.04,,,374.9189,847.19,,,,,,8.218,6.659
1991-01-08,,,,,,,,30.38,,,,,,314.9,842.12,,,,,,98.3125,,95.53,,,374.2789,842.12,,,,,,8.251,6.748
1991-01-09,,,,,,,,33.3,,,,,,311.49,855.99,,,,,,97.65625,,95.69,,,370.2543,855.99,,,,,,8.35,6.72
1991-01-10,,,,,,,,31.33,,,,,,314.53,846.31,,,,,,98.28125,,96.02,,,373.869,846.31,,,,,,8.256,6.663
1991-01-11,,,,,,,,32.63,,,,,,315.23,843.24,,,,,,98.21875,,96.35,,,374.7033,843.24,,,,,,8.265,6.606
1991-01-14,,,,,,,,36.2,,,,,,312.49,818.5,,,,,,97.90625,,96.0,,,371.5388,818.5,,,,,,8.312,6.666
1991-01-15,,,,,,,,36.16,,,,,,313.73,820.44,,,,,,98.0,,,,,373.0252,820.44,,,,,,8.298,
1991-01-16,,,,,,,,33.2,,,,,,316.17,821.34,,,,,,98.03125,,95.43,,,375.9424,821.34,,,,,,8.294,6.766
1991-01-17,,,,,,,,27.45,,,,,,327.97,869.45,,,,,,99.28125,,96.45,,,389.9732,869.45,,,,,,8.106,6.588
1991-01-18,,,,,,,,25.39,,,,,,332.23,862.65,,,,,,99.40625,,96.45,,,395.064,862.65,,,,,,8.088,6.588
1991-01-21,,,,,,,,24.33,,,,,,331.06,854.7,,,,,,99.25,,96.17,,,393.6727,854.7,,,,,,8.111,6.6370000000000005
1991-01-22,,,,,,,,24.9,,,,,,328.31,848.71,,,,,,99.125,,96.1,,,390.41,848.71,,,,,,8.13,6.649
1991-01-23,,,,,,,,23.92,,,,,,330.21,839.95,,,,,,99.3125,,96.18,,,392.6694,839.95,,,,,,8.102,6.635
1991-01-24,,,,,,,,22.86,,,,,,334.78,852.09,,,,,,99.5625,,96.26,,,398.17,852.09,,,,,,8.065,6.621
1991-01-25,,,,,,,,22.2,,,,,,336.07,857.71,,,,,,99.1875,,96.4,,,399.722,857.71,,,,,,8.12,6.5969999999999995
1991-01-28,,,,,,,,23.05,,,,,,336.03,858.5,,,,,,99.28125,,96.31,,,399.7485,858.5,,,,,,8.106,6.6129999999999995
1991-01-29,,,,,,,,23.17,,,,,,335.84,853.54,,,,,,99.4375,,96.56,,,399.6299,853.54,,,,,,8.083,6.57
1991-01-30,,,,,,,,21.37,,,,,,340.91,867.21,,,,,,99.28125,,96.61,,,405.701,867.21,,,,,,8.106,6.561
1991-01-31,,,,,,,,20.91,,,,,,343.93,871.77,,,,,,99.40625,,96.38,,,409.2986,871.77,,,,,,8.088,6.6
1991-02-01,,,,,,,,21.04,,,,,,343.05,871.68,,,,,,100.25,,96.25,,,408.2747,871.68,,,,,,7.963,6.623
1991-02-04,,,,,,,,21.86,,,,,,348.34,877.61,,,,,,100.4375,,96.14,,,414.8449,877.61,,,,,,7.936,6.642
1991-02-05,,,,,,,,21.46,,,,,,351.26,883.56,,,,,,100.65625,,96.55,,,418.5541,883.56,,,,,,7.904,6.571
1991-02-06,,,,,,,,22.68,,,,,,358.07,880.79,,,,,,100.6875,,96.87,,,426.6844,880.79,,,,,,7.899,6.516
1991-02-07,,,,,,,,23.6,,,,,,356.52,889.81,,,,,,100.5,,96.55,,,424.9646,889.81,,,,,,7.927,6.571
1991-02-08,,,,,,,,23.38,,,,,,359.35,899.59,,,,,,100.90625,,96.88,,,428.4003,899.59,,,,,,7.867,6.515
1991-02-11,,,,,,,,22.56,,,,,,368.58,914.85,,,,,,100.8125,,,,,439.5994,914.85,,,,,,7.881,
1991-02-12,,,,,,,,22.26,,,,,,365.5,908.94,,,,,,100.875,,97.04,,,435.9928,908.94,,,,,,7.872,6.4879999999999995
1991-02-13,,,,,,,,20.86,,,,,,369.02,916.72,,,,,,100.84375,,97.18,,,440.2832,916.72,,,,,,7.877,6.464
